"","name","price","nm.FWHM","nm.CWL"
"5678","360nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,360
"5679","360nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,10,360
"5680","360nm CWL, 10nm FWHM, 50mm Mounted Diameter",365,10,360
"5681","365nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,365
"5682","365nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,10,365
"5683","365nm CWL, 10nm FWHM, 50mm Mounted Diameter",365,10,365
"5684","370nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,370
"5685","370nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,10,370
"5686","370nm CWL, 10nm FWHM, 50mm Mounted Diameter",365,10,370
"5687","380nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,380
"5688","380nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,10,380
"5689","380nm CWL, 10nm FWHM, 50mm Mounted Diameter",365,10,380
"5690","390nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,390
"5691","390nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,10,390
"5692","390nm CWL, 10nm FWHM, 50mm Mounted Diameter",365,10,390
"5693","394nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,394
"5694","394nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,10,394
"5695","400nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",95,10,400
"5696","400nm CWL, 12.5mm Dia., 50nm FWHM, Interference Filter",95,50,400
"5697","400nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",179,10,400
"5698","400nm CWL, 25mm Dia., 50nm FWHM, Interference Filter",179,50,400
"5699","405nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,405
"5700","405nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,405
"5701","405nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,405
"5702","410nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,410
"5703","410nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,410
"5704","415nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,415
"5705","415nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,415
"5706","420nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,420
"5707","420nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,420
"5708","420nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,420
"5709","430nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,430
"5710","430nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,430
"5711","436nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,436
"5712","436nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,436
"5713","436nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,436
"5714","440nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,440
"5715","440nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,440
"5716","440nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,440
"5717","442nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,442
"5718","442nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,442
"5719","442nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,442
"5720","450nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,450
"5721","450nm CWL, 12.5mm Dia., 80nm FWHM, Interference Filter",79,80,450
"5722","450nm CWL, 25mm Dia., 80nm FWHM, Interference Filter",120,80,450
"5723","450nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,450
"5724","450nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,450
"5725","450nm CWL, 50mm Dia., 80nm FWHM, Interference Filter",265,80,450
"5726","455nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,455
"5727","455nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,455
"5728","458nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,458
"5729","458nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,458
"5730","460nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,460
"5731","460nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,460
"5732","460nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,460
"5733","467nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,467
"5734","467nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,467
"5735","470nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,470
"5736","470nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,470
"5737","470nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,470
"5738","480nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,480
"5739","480nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,480
"5740","480nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,480
"5741","486nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,486
"5742","486nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,486
"5743","488nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,488
"5744","488nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,488
"5745","488nm CWL, 50mm Dia., 10nm FWHM, Interference Filter",265,10,488
"5746","492nm CWL, 12.5mm Dia., 10nm FWHM, Interference Filter",79,10,492
"5747","492nm CWL, 25mm Dia., 10nm FWHM, Interference Filter",120,10,492
"5748","500nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,500
"5749","500nm CWL, 80nm FWHM, 12.5mm Mounted Diameter",79,80,500
"5750","500nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,500
"5751","500nm CWL, 80nm FWHM, 25mm Mounted Diameter",120,80,500
"5752","500nm CWL, 80nm FWHM, 50mm Mounted Diameter",265,80,500
"5753","505nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,505
"5754","505nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,505
"5755","508nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,508
"5756","508nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,508
"5757","510nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,510
"5758","510nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,510
"5759","510nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,510
"5760","515nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,515
"5761","515nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,515
"5762","520nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,520
"5763","520nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,520
"5764","520nm CWL, 10nm FWHM, 50mm Mounted Diameter ",265,10,520
"5765","532nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,532
"5766","532nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,532
"5767","532nm CWL, 10nm FWHM, 50mm Mounted Diameter ",265,10,532
"5768","535nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,535
"5769","535nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,535
"5770","540nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,540
"5771","540nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,540
"5772","540nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,540
"5773","546nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,546
"5774","546nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,546
"5775","546nm CWL, 10nm FWHM, 50mm Mounted Diameter ",265,10,546
"5776","550nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,550
"5777","550nm CWL, 80nm FWHM, 12.5mm Mounted Diameter",79,80,550
"5778","550nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,550
"5779","550nm CWL, 80nm FWHM, 25mm Mounted Diameter",120,80,550
"5780","550nm CWL, 10nm FWHM, 50mm Mounted Diameter ",265,10,550
"5781","550nm CWL, 80nm FWHM, 50mm Mounted Diameter",265,80,550
"5782","560nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,560
"5783","560nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,560
"5784","560nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,560
"5785","568nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,568
"5786","568nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,568
"5787","570nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,570
"5788","570nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,570
"5789","570nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,570
"5790","577nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,577
"5791","577nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,577
"5792","577nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,577
"5793","580nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,580
"5794","580nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,580
"5795","580nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,580
"5796","589nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,589
"5797","589nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,589
"5798","589nm CWL, 10nm FWHM, 50mm Mounted Diameter ",265,10,589
"5799","600nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,600
"5800","600nm CWL, 80nm FWHM, 12.5mm Mounted Diameter",79,80,600
"5801","600nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,600
"5802","600nm CWL, 80nm FWHM, 25mm Mounted Diameter",120,80,600
"5803","600nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,600
"5804","600nm CWL, 80nm FWHM, 50mm Mounted Diameter",265,80,600
"5805","610nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,610
"5806","610nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,610
"5807","620nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,620
"5808","620nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,620
"5809","632nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,632
"5810","632nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,632
"5811","632nm CWL, 10nm FWHM, 50mm Mounted Diameter ",265,10,632
"5812","636nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,636
"5813","636nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,636
"5814","636nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,636
"5815","640nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,640
"5816","640nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,640
"5817","647nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,647
"5818","647nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,647
"5819","650nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,650
"5820","650nm CWL, 80nm FWHM, 12.5mm Mounted Diameter",79,80,650
"5821","650nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,650
"5822","650nm CWL, 80nm FWHM, 25mm Mounted Diameter",120,80,650
"5823","650nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,650
"5824","650nm CWL, 80nm FWHM, 50mm Mounted Diameter",265,80,650
"5825","656nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,656
"5826","656nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,656
"5827","656nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,656
"5828","660nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,660
"5829","660nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,660
"5830","660nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,660
"5831","671nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,671
"5832","671nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,671
"5833","671nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,671
"5834","676nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,676
"5835","676nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,676
"5836","680nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,680
"5837","680nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,680
"5838","680nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,680
"5839","690nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,690
"5840","690nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,690
"5841","694nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,694
"5842","694nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,694
"5843","694nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,694
"5844","1050nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,12,1050
"5845","1050nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,1050
"5846","1000nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,12,1000
"5847","1000nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,1000
"5848","700nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,700
"5849","700nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,700
"5850","700nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,700
"5851","700nm CWL, 80nm FWHM, 12.5mm Mounted Diameter",79,80,700
"5852","700nm CWL, 80nm FWHM, 25mm Mounted Diameter",120,80,700
"5853","700nm CWL, 80nm FWHM, 50mm Mounted Diameter",265,80,700
"5854","710nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,710
"5855","710nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,710
"5856","710nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,710
"5857","720nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,720
"5858","720nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,720
"5859","720nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,720
"5860","730nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,730
"5861","730nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,730
"5862","740nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,740
"5863","740nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,740
"5864","740nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,740
"5865","750nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,750
"5866","750nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,750
"5867","750nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,750
"5868","750nm CWL, 40nm FWHM, 12.5mm Mounted Diameter",79,40,750
"5869","750nm CWL, 40nm FWHM, 25mm Mounted Diameter",120,40,750
"5870","750nm CWL, 40nm FWHM, 50mm Mounted Diameter",265,40,750
"5871","760nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,760
"5872","760nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,760
"5873","760nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,760
"5874","766nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,766
"5875","766nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,766
"5876","770nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,770
"5877","770nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,770
"5878","770nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,770
"5879","780nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,780
"5880","780nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,780
"5881","780nm CWL, 10nm FWHM, 50mm Mounted Diameter ",265,10,780
"5882","790nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,790
"5883","790nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,790
"5884","790nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,790
"5885","795nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,795
"5886","795nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,795
"5887","795nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,795
"5888","800nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,800
"5889","800nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,800
"5890","800nm CWL, 40nm FWHM, 12.5mm Mounted Diameter",79,40,800
"5891","800nm CWL, 40nm FWHM, 25mm Mounted Diameter",120,40,800
"5892","800nm CWL, 40nm FWHM, 50mm Mounted Diameter",265,40,800
"5893","810nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,810
"5894","810nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,810
"5895","810nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,810
"5896","820nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,820
"5897","820nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,820
"5898","820nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,820
"5899","830nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,830
"5900","830nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,830
"5901","840nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,840
"5902","840nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,840
"5903","840nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,840
"5904","850nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,850
"5905","850nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,850
"5906","850nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,850
"5907","850nm CWL, 40nm FWHM, 12.5mm Mounted Diameter",79,40,850
"5908","850nm CWL, 40nm FWHM, 25mm Mounted Diameter",120,40,850
"5909","850nm CWL, 40nm FWHM, 50mm Mounted Diameter",265,40,850
"5910","852nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,852
"5911","852nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,852
"5912","852nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,852
"5913","855nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,855
"5914","855nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,855
"5915","860nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,860
"5916","860nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,860
"5917","860nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,860
"5918","870nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,870
"5919","870nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,870
"5920","870nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,870
"5921","880nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,880
"5922","880nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,880
"5923","880nm CWL, 50nm FWHM, 12.5mm Mounted Diameter",79,50,880
"5924","880nm CWL, 50nm FWHM, 25mm Mounted Diameter",120,50,880
"5925","880nm CWL, 50nm FWHM, 50mm Mounted Diameter",265,50,880
"5926","890nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,890
"5927","890nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,890
"5928","890nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,890
"5929","900nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,900
"5930","900nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,900
"5931","900nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,900
"5932","900nm CWL, 40nm FWHM, 12.5mm Mounted Diameter",79,40,900
"5933","900nm CWL, 40nm FWHM, 25mm Mounted Diameter",120,40,900
"5934","900nm CWL, 40nm FWHM, 50mm Mounted Diameter",265,40,900
"5935","905nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,905
"5936","905nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,905
"5937","910nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,910
"5938","910nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,910
"5939","910nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,910
"5940","920nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,920
"5941","920nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,920
"5942","920nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,920
"5943","930nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,930
"5944","930nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,930
"5945","930nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,930
"5946","940nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,940
"5947","940nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,940
"5948","940nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,940
"5949","950nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,950
"5950","950nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,950
"5951","950nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,950
"5952","950nm CWL, 50nm FWHM, 12.5mm Mounted Diameter",79,50,950
"5953","950nm CWL, 50nm FWHM, 25mm Mounted Diameter",120,50,950
"5954","950nm CWL, 50nm FWHM, 50mm Mounted Diameter",265,50,950
"5955","960nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,960
"5956","960nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,960
"5957","960nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,960
"5958","970nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,970
"5959","970nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,970
"5960","970nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,970
"5961","990nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",79,10,990
"5962","990nm CWL, 10nm FWHM, 25mm Mounted Diameter",120,10,990
"5963","990nm CWL, 10nm FWHM, 50mm Mounted Diameter",265,10,990
"5964","1064nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,1064
"5965","1064nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,10,1064
"5966","1064nm CWL, 10nm FWHM, 50mm Mounted Diameter",365,10,1064
"5967","1100nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,1100
"5968","1100nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,12,1100
"5969","1150nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,1150
"5970","1150nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,12,1150
"5971","1200nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,1200
"5972","1200nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,12,1200
"5973","1250nm CWL, 10nm FWHM, 12.5mm Mounted Diameter",95,10,1250
"5974","1250nm CWL, 10nm FWHM, 25mm Mounted Diameter",179,12,1250
"5975","1300nm CWL, 12nm FWHM, 12.5mm Mounted Diameter",95,12,1300
"5976","1300nm CWL, 12nm FWHM, 25mm Mounted Diameter",179,12,1300
"5977","1350nm CWL, 12nm FWHM, 12.5mm Mounted Diameter",95,12,1350
"5978","1350nm CWL, 12nm FWHM, 25mm Mounted Diameter",179,12,1350
"5979","1400nm CWL, 12nm FWHM, 12.5mm Mounted Diameter",95,12,1400
"5980","1400nm CWL, 12nm FWHM, 25mm Mounted Diameter",179,12,1400
"5981","1450nm CWL, 12nm FWHM, 12.5mm Mounted Diameter",95,12,1450
"5982","1450nm CWL, 12nm FWHM, 25mm Mounted Diameter",179,12,1450
"5983","1500nm CWL, 12nm FWHM, 12.5mm Mounted Diameter",95,12,1500
"5984","1500nm CWL, 12nm FWHM, 25mm Mounted Diameter",179,12,1500
"5985","1550nm CWL, 12nm FWHM, 12.5mm Mounted Diameter",95,12,1550
"5986","1550nm CWL, 12nm FWHM, 25mm Mounted Diameter",179,12,1550
"5987","1600nm CWL, 12nm FWHM, 12.5mm Mounted Diameter",95,12,1600
"5988","1600nm CWL, 12nm FWHM, 25mm Mounted Diameter",179,12,1600
"5989","1650nm CWL, 12nm FWHM, 12.5mm Mounted Diameter",95,12,1650
"5990","1650nm CWL, 12nm FWHM, 25mm Mounted Diameter",179,12,1650
"5991","532nm CWL, 25.4mm Dia., OD 6 Ultra Narrow Filter",1295,NA,532
"5992","780nm CWL, 25.4mm Dia., OD 6 Ultra Narrow Filter",1295,NA,780
"5993","1064nm CWL, 25.4mm Dia., OD 7 Ultra Narrow Filter",2095,NA,1064
